Employee_ID,Name,Age,Department,City,Salary,Joining_Date,Email,Phone_Number,Performance_Score,Bonus_Percentage,Work_Hours_Per_Week,Status,Remarks
745,Cynthia Gonzales,120.0,,Thrissur,,,invalidemail.com,,5.0,5.0,50.0,Inactive,Good
746,Jessica Peters,-5.0,Finance,Trivandrum,42223.0,,wrightbrooke@gmail.com,,4.0,15.0,100.0,Pending,
214,Bruce Johnson,29.0,Finance,Kannur,,08-05-2022,,99999,1.0,,45.0,Active, 
240,James Huang,37.0,HR,Trivandrum,76258.0,,,9930238699,3.0,-10.0,,active, 
749,Timothy Hill,,Finance,,,,invalidemail.com,99999,1.0,-10.0,50.0,active,
750,Nicole Jones,120.0,Marketing,Thrissur,84450.0,2021/12/07,,,10.0,20.0,35.0,Active,Good
479,Kevin Thomas,,,,,,faulknerchristopher@yahoo.com,7006394756,2.0,-10.0,50.0,active,Good
752,Stephanie Parker,120.0,Marketing,,26116.0,21-10-2023,charlenemiller@garcia.com,99999,1.0,-10.0,50.0,active,Needs Improvement
252,Wayne Lamb,,HR,,,26-02-2019,invalidemail.com,,10.0,10.0,35.0,ACTIVE,Good
185,Michelle David,56.0,Finance,Calicut,30609.0,,,,,,50.0,Inactive,Needs Improvement
755,Sarah Preston,-5.0,IT,,,2022/03/16,christopher92@moore.info,,1.0,10.0,,Pending,Good
756,Shawn Aguilar,,,Trivandrum,24747.0,2018/11/02,invalidemail.com,,3.0,5.0,40.0,Pending,Good
757,Leah Perez,45.0,Marketing,,85863.0,20-10-2022,,99999,3.0,-10.0,35.0,Active,Top Performer
758,Mark Blair,120.0,,,73234.0,15-08-2019,collinspamela@nicholson.com,99999,1.0,,,,Good
759,Tina Crawford,-5.0,HR,Trivandrum,72557.0,,smithjasmine@dodson.net,2748489448,1.0,20.0,,Inactive,Top Performer
760,Ryan Velez,,Marketing,Thrissur,74559.0,2023/04/30,,,,5.0,,active,Good
360,Richard Fisher,,Sales,Kannur,,03-01-2019,,99999,3.0,10.0,45.0,active,Good
762,Jennifer Mullen,,,Kochi,49217.0,31-12-2025,lori77@gmail.com,0817538994,4.0,10.0,45.0,Active,Top Performer
67,Amber Myers,50.0,Support,Kochi,,02-05-2025,invalidemail.com,,2.0,20.0,100.0,,Top Performer
764,Megan Davis,120.0,Finance,,,,,2958699112,1.0,15.0,50.0,, 
765,Christine Brown,,Sales,Trivandrum,81728.0,,joshua38@nunez.com,2184537028,2.0,-10.0,50.0,,
143,Brian Floyd,39.0,Sales,Trivandrum,,,invalidemail.com,99999,1.0,20.0,50.0,active,Good
767,Stephanie Crawford,39.0,Marketing,,42173.0,2021/11/13,kathryn59@bradley.com,,10.0,15.0,45.0,ACTIVE,Needs Improvement
768,Gregory Franklin,-5.0,Support,,,2020/04/04,,99999,4.0,,100.0,ACTIVE, 
769,Stephanie Sanders,28.0,Finance,,,,invalidemail.com,6546176618,2.0,,45.0,Pending, 
770,Jacob Nolan,58.0,Sales,Trivandrum,,,,99999,10.0,15.0,40.0,active,
771,Ashley Mathis,,IT,Kochi,20263.0,,leonrachel@gordon-garza.biz,99999,5.0,,45.0,Active,
445,Jennifer Gordon,,Support,Calicut,,12-05-2025,,,1.0,10.0,35.0,,Good
773,Danielle Bridges,,Sales,,75712.0,2024/03/25,invalidemail.com,4343193005,,15.0,,,Good
774,Faith Owens,52.0,HR,Calicut,28155.0,2020/12/11,,99999,10.0,-10.0,50.0,Active,
775,Sharon Lee,-5.0,Support,Trivandrum,60800.0,2021/04/06,invalidemail.com,,1.0,10.0,45.0,Active,Top Performer
776,Brittney Johnson,120.0,HR,Kannur,37669.0,,amy01@yahoo.com,,,10.0,50.0,,Good
258,Catherine Wheeler,54.0,,Thrissur,47436.0,13-09-2021,,99999,,,,active,Top Performer
778,Ryan Johnson,,,,,2025/02/15,jennifer42@yahoo.com,99999,3.0,-10.0,35.0,,Needs Improvement
779,Isabel Brown,55.0,Finance,,,2023/10/25,,8789281351,4.0,20.0,40.0,ACTIVE,Needs Improvement
780,Robert Cruz,120.0,,Trivandrum,71427.0,2021/01/08,invalidemail.com,6416905396,1.0,20.0,50.0,ACTIVE,Needs Improvement
449,Carrie Lopez,,Sales,Kannur,93499.0,2025/06/17,,,4.0,-10.0,35.0,Inactive,Good
68,Aaron Day,120.0,HR,Kannur,74547.0,,,6624992360,,15.0,35.0,Pending,Top Performer
783,Lisa Hammond,-5.0,Support,Kannur,32125.0,,invalidemail.com,99999,10.0,20.0,100.0,Inactive,Needs Improvement
784,Daniel Gray,-5.0,Finance,Kannur,19020.0,29-03-2024,,,5.0,15.0,35.0,Inactive,Top Performer
460,Mark Francis,120.0,IT,Trivandrum,91941.0,20-06-2023,leah47@gmail.com,2658246442,10.0,-10.0,100.0,Inactive,
786,Sarah Bailey,30.0,Finance,Trivandrum,86044.0,2023/03/27,invalidemail.com,7102238835,2.0,15.0,45.0,ACTIVE,Good
787,Angela Gonzalez,21.0,Marketing,Thrissur,48366.0,21-07-2025,dunngloria@yahoo.com,99999,10.0,5.0,45.0,Inactive,Top Performer
65,Bradley Thompson,38.0,Support,,76304.0,23-08-2022,invalidemail.com,99999,4.0,15.0,35.0,Inactive,Top Performer
789,Sara Huber,120.0,HR,Thrissur,28363.0,2019/11/06,invalidemail.com,99999,,-10.0,,,Good
790,Mary Anderson,32.0,Support,,,18-08-2024,johnbernard@hotmail.com,1322523063,5.0,20.0,40.0,,Needs Improvement
376,Lori Taylor,,HR,,52771.0,27-07-2018,,,,10.0,35.0,active,Good
792,Janice Schmidt,120.0,Marketing,Kannur,45334.0,,,8041154471,,15.0,50.0,ACTIVE,Needs Improvement
249,Aaron Reyes,120.0,Marketing,Kannur,56288.0,2025/10/02,johnsonmichael@rodriguez.com,6846875916,1.0,15.0,50.0,active,Top Performer
794,Mark Hill,120.0,Support,Kannur,50426.0,,austindavis@fleming.com,99999,10.0,20.0,,active,Needs Improvement
456,Ryan Perez,120.0,Finance,,21796.0,2023/12/06,invalidemail.com,99999,10.0,20.0,50.0,active,Top Performer
796,Steven Mcdonald,-5.0,IT,Calicut,,,dhampton@gmail.com,,2.0,-10.0,35.0,ACTIVE, 
797,Angela York,44.0,,,61212.0,2025/07/09,invalidemail.com,,1.0,-10.0,35.0,ACTIVE,Needs Improvement
798,Daniel Hall,,Finance,Trivandrum,38577.0,2022/09/02,egrant@hotmail.com,,,10.0,35.0,Active,Good
799,Ryan Miranda DDS,120.0,Sales,Calicut,,,,1151899186,1.0,15.0,100.0,Active,
800,Travis Miller,-5.0,Sales,Kochi,70527.0,,,,2.0,5.0,100.0,ACTIVE,
801,Susan White,120.0,IT,Calicut,,23-02-2024,invalidemail.com,,5.0,20.0,50.0,Pending,
143,Mathew Sutton,,IT,Kochi,71258.0,2020/05/02,,99999,3.0,,100.0,Active,
803,Michelle Wagner,120.0,IT,Thrissur,,22-04-2025,,99999,3.0,10.0,100.0,Active,Good
804,Brittney Bradshaw,-5.0,Marketing,,82200.0,2019/03/03,,,10.0,,40.0,Active,
805,Brandon Gomez,-5.0,,Kochi,51033.0,2020/11/24,,8983168666,10.0,,50.0,ACTIVE,
237,Christopher Mitchell,52.0,Sales,Kannur,,,susan89@yahoo.com,99999,2.0,5.0,40.0,ACTIVE,Good
454,Pamela Greene,,Support,,39783.0,,invalidemail.com,8411450152,,,50.0,active,Good
808,Sydney Benjamin,120.0,Marketing,Trivandrum,56564.0,,,4712587203,2.0,15.0,,,Needs Improvement
809,Ryan Williams III,,HR,Thrissur,,,invalidemail.com,8338896987,3.0,20.0,40.0,Inactive,
810,Julie Black,32.0,Marketing,Kannur,,2020/06/20,tylergallegos@hotmail.com,7731144605,5.0,20.0,,Inactive,Good
811,Clinton Taylor,120.0,Finance,,,2024/11/13,,,3.0,15.0,,active,Top Performer
812,Sharon Miranda,,Finance,Calicut,91546.0,2023/03/10,,4615500705,2.0,,,,
447,Joseph Taylor,,Sales,,54338.0,09-05-2019,brian22@fisher.com,0702451542,10.0,,40.0,Inactive,Needs Improvement
814,Lisa Mcdowell,-5.0,IT,,80320.0,2022/10/17,invalidemail.com,99999,5.0,5.0,40.0,ACTIVE,
815,Mallory Kelly,53.0,Marketing,,,22-03-2022,cynthiasmith@west.com,,10.0,15.0,100.0,Inactive,
62,Isaac Bass,,Sales,,50838.0,2019/08/04,invalidemail.com,,3.0,-10.0,50.0,Inactive, 
817,Vicki Maxwell,,IT,Trivandrum,,,jberry@yahoo.com,4348183027,5.0,15.0,45.0,Active,Top Performer
818,Blake Sanchez,-5.0,IT,Kochi,19703.0,,,99999,3.0,-10.0,35.0,ACTIVE,Good
89,Austin Brady,54.0,Sales,Trivandrum,,07-08-2021,,,2.0,-10.0,100.0,Inactive,Needs Improvement
820,Craig Singh,40.0,,Thrissur,28855.0,2024/07/27,riggschristina@gmail.com,,5.0,-10.0,35.0,Pending,Top Performer
821,Robert Wilson,53.0,Support,Kannur,94919.0,2018/07/05,,,1.0,5.0,40.0,ACTIVE,Needs Improvement
822,Samantha Wang,-5.0,HR,,52948.0,,nbarber@chavez-smith.com,99999,3.0,,45.0,Active,Top Performer
477,Lisa Klein,25.0,Sales,Calicut,29284.0,,valentinejohn@yahoo.com,8506852163,3.0,,100.0,Active,Needs Improvement
824,Jennifer Mccormick,,Support,,,,victoria40@hotmail.com,99999,1.0,20.0,100.0,Pending,Needs Improvement
825,Anthony Jones,,HR,Trivandrum,,2019/01/26,,99999,3.0,5.0,50.0,Pending, 
826,Cody Hoffman,-5.0,HR,Thrissur,,,cmurphy@yahoo.com,,4.0,15.0,100.0,,Top Performer
827,Brandi Rivera,,Finance,Calicut,84029.0,2025/04/06,invalidemail.com,2891847225,1.0,,100.0,,Needs Improvement
191,David Mann,57.0,Finance,,,21-10-2023,,99999,10.0,5.0,40.0,active,
829,Carol Morgan,,IT,Thrissur,61871.0,16-12-2024,lisa40@hotmail.com,99999,10.0,,50.0,ACTIVE, 
830,Richard Bryant,120.0,IT,,75012.0,2023/09/13,invalidemail.com,5045213178,2.0,,35.0,active,
831,Lisa Allen,,Finance,Thrissur,70527.0,,,0938064750,5.0,10.0,40.0,,Top Performer
832,Mark Baker,-5.0,HR,Kannur,25051.0,20-02-2020,,8451995654,2.0,10.0,45.0,Pending,Good
833,Caitlyn Pruitt,120.0,Sales,Kannur,,28-05-2025,invalidemail.com,0345721831,4.0,,100.0,active,Needs Improvement
834,Angela Johnson,,Finance,,78749.0,09-10-2020,invalidemail.com,99999,3.0,-10.0,100.0,active, 
835,Jill Bradshaw,,,Calicut,,2025/12/19,invalidemail.com,99999,5.0,5.0,,ACTIVE,
836,Kayla Barnes,120.0,IT,Kochi,,2019/08/31,invalidemail.com,,2.0,20.0,40.0,Pending,Top Performer
134,Mrs. Tricia Davis,,IT,,68700.0,,xlove@hotmail.com,99999,10.0,5.0,45.0,,Good
838,Lisa Rogers,-5.0,Support,Kannur,71015.0,24-10-2019,invalidemail.com,,,20.0,50.0,Active,Top Performer
414,Michael Alvarado,120.0,,Kannur,33198.0,,invalidemail.com,,3.0,5.0,40.0,active, 
840,Johnny Jones,120.0,HR,Thrissur,68262.0,,,99999,4.0,5.0,50.0,Pending,Good
841,James Le,-5.0,Finance,,,2019/04/10,judylong@ho.info,,3.0,10.0,45.0,Pending,
842,Elizabeth Walters,42.0,Marketing,,57017.0,2019/11/27,wmonroe@quinn.com,1656144031,1.0,,35.0,Inactive,Needs Improvement
498,Michael Richardson,-5.0,Sales,Kochi,,2025/09/03,invalidemail.com,4324135868,2.0,,100.0,,Good
844,Adam Ayers,-5.0,Sales,Calicut,,,invalidemail.com,,,-10.0,35.0,active,Good
845,Sandra Gould,120.0,Marketing,Kannur,57741.0,08-12-2022,invalidemail.com,99999,,-10.0,40.0,Pending, 
846,Tammy Keith,-5.0,HR,Kochi,41758.0,2025/10/15,,5750076545,3.0,15.0,50.0,ACTIVE,Top Performer
847,Christine Jordan,120.0,Support,,20368.0,,invalidemail.com,,4.0,-10.0,,Pending, 
848,Amanda Ochoa,120.0,,Kannur,68992.0,29-03-2021,invalidemail.com,,4.0,10.0,,,Needs Improvement
849,Phillip Rios,120.0,Sales,Calicut,22229.0,,,99999,3.0,15.0,45.0,active,
850,Gina Hicks,-5.0,IT,,21875.0,26-02-2024,invalidemail.com,,,20.0,40.0,active, 
851,Jonathan Parker,33.0,Marketing,Trivandrum,35261.0,12-01-2023,uthomas@shaw.com,,4.0,,50.0,Pending,Needs Improvement
852,Martin Miranda,120.0,Marketing,Thrissur,,,invalidemail.com,8520256061,10.0,20.0,50.0,active,Top Performer
853,Juan Moreno,120.0,,Kannur,,,ggarcia@hoffman.com,,1.0,20.0,,,
854,Michael Martinez,52.0,Marketing,Thrissur,21806.0,,invalidemail.com,1207114125,3.0,,40.0,Inactive, 
381,Christina Miller,,,Calicut,79854.0,2024/05/08,invalidemail.com,,10.0,10.0,40.0,active,Needs Improvement
106,Andrew Riley,,Support,Thrissur,60300.0,2024/05/14,zbrown@day.com,0084524917,4.0,,100.0,Active, 
857,Jennifer Phillips DDS,20.0,Support,,61418.0,2021/07/03,,99999,10.0,20.0,35.0,active,Top Performer
13,Paula Smith,50.0,Finance,,88014.0,2023/02/05,,7970728992,3.0,20.0,100.0,ACTIVE,
859,Carolyn Taylor,57.0,Support,Calicut,74175.0,2025/06/30,invalidemail.com,,3.0,10.0,40.0,active,Needs Improvement
461,Wanda Pratt,120.0,Finance,Trivandrum,,,invalidemail.com,99999,10.0,20.0,100.0,Pending, 
861,Bill Benson,,Finance,Thrissur,54083.0,2026/02/16,,99999,3.0,-10.0,40.0,ACTIVE,Top Performer
862,Alexander Brown,120.0,,Kannur,80296.0,2023/02/09,,8240710517,1.0,10.0,,Pending,Needs Improvement
261,Brooke Hurley,,Finance,,290925.0,31-01-2023,,,3.0,,45.0,active,
248,Shannon Reese,20.0,Finance,Calicut,40167.0,2024/12/10,lmalone@hotmail.com,2648185650,2.0,15.0,,,Good
865,Tyler Murphy,,Support,Calicut,78204.0,2025/03/17,,2437884480,4.0,-10.0,35.0,Pending, 
866,George Keller,-5.0,Marketing,Thrissur,88091.0,04-01-2019,hgreen@yahoo.com,99999,10.0,-10.0,40.0,,Needs Improvement
867,Jessica Edwards,120.0,Sales,,47928.0,05-04-2026,,0608152671,2.0,,45.0,Active,Needs Improvement
868,Scott Walker,54.0,Finance,,,,lindsayshaffer@gmail.com,9454755632,4.0,5.0,50.0,Active,
869,Vickie Holmes,56.0,Marketing,Kannur,46179.0,01-03-2019,,99999,10.0,-10.0,40.0,ACTIVE, 
870,Julia Obrien,,Finance,Thrissur,,2023/06/24,,99999,,15.0,45.0,ACTIVE,Needs Improvement
159,Shirley Everett,,IT,Kochi,91566.0,2018/07/08,,99999,4.0,10.0,40.0,Active,
872,Susan Duncan,32.0,,Calicut,,01-06-2018,invalidemail.com,,3.0,15.0,,active,Good
873,Martha Thomas,,HR,,45563.0,2019/01/11,brownkristin@cooper.com,3285367683,5.0,-10.0,40.0,Pending, 
874,Amber James,-5.0,,,72645.0,2023/12/17,invalidemail.com,6015817870,3.0,15.0,100.0,Pending,Top Performer
391,April Miles,-5.0,Sales,Kannur,,2025/03/01,,7466463838,4.0,15.0,35.0,,Needs Improvement
876,Daniel Young,120.0,IT,,,2019/03/30,invalidemail.com,,5.0,-10.0,40.0,Inactive, 
877,Mrs. Erin Bridges MD,120.0,Support,Kannur,83921.0,,,99999,1.0,-10.0,50.0,,
878,Matthew Fernandez,120.0,Finance,Thrissur,,2025/11/01,invalidemail.com,99999,1.0,20.0,40.0,,Good
879,Brian Terrell,120.0,Marketing,Calicut,60538.0,,lindajimenez@weaver.com,99999,2.0,15.0,,ACTIVE,Top Performer
880,Emily Miller,120.0,,Trivandrum,56196.0,2019/10/01,,8164202182,2.0,15.0,50.0,Inactive,
881,Deborah Martin,28.0,Support,Kannur,,2023/04/02,invalidemail.com,99999,10.0,5.0,,Active, 
882,Stephanie Price,-5.0,Finance,Thrissur,66952.0,2024/03/10,,9589529205,,5.0,,Active, 
294,Nicole Jackson,32.0,,,32723.0,2026/03/10,invalidemail.com,99999,4.0,-10.0,40.0,,Top Performer
233,Elizabeth Stokes,-5.0,Marketing,Trivandrum,,28-07-2023,,99999,1.0,5.0,40.0,Pending,
885,Jimmy Mcdonald,-5.0,Support,,47214.0,06-04-2020,,99999,,,40.0,Inactive,Needs Improvement
886,Jennifer Johnson,120.0,Sales,Trivandrum,45019.0,2023/08/12,madisonmitchell@brown-francis.biz,,2.0,10.0,45.0,Inactive,
887,James Morris,48.0,,Kannur,,26-04-2024,invalidemail.com,,10.0,-10.0,40.0,active,Good
395,Antonio Brown,57.0,Sales,Calicut,76564.0,,,,5.0,5.0,40.0,Inactive,Good
163,Stephanie Klein,,Sales,,64974.0,,invalidemail.com,99999,3.0,,35.0,active,Good
890,Carmen Luna,120.0,Finance,,,12-01-2022,invalidemail.com,,3.0,10.0,100.0,Active,
891,Elizabeth Hill,,,Calicut,244030.0,15-08-2023,,8836295853,2.0,,40.0,Inactive,
892,Todd Shaw,-5.0,,Calicut,45502.0,2024/06/01,gregoryhunter@yahoo.com,3075810575,5.0,10.0,100.0,,Needs Improvement
16,Kenneth Lewis,120.0,IT,,65850.0,2018/06/12,invalidemail.com,,3.0,5.0,35.0,Pending,Good
24,Penny Romero,,HR,Kochi,,12-09-2018,invalidemail.com,9911077736,1.0,20.0,35.0,Active,
895,Scott Smith,-5.0,IT,Trivandrum,,11-09-2019,invalidemail.com,,5.0,15.0,,,Good
896,Lorraine Montoya,,,Calicut,80624.0,29-01-2019,,1338887169,,5.0,100.0,active,Top Performer
897,Christopher Jordan,-5.0,Support,Thrissur,31792.0,,,,3.0,10.0,45.0,active,Top Performer
464,Kevin Jackson,,HR,Kochi,22485.0,07-12-2025,,3113656300,10.0,10.0,40.0,active,Top Performer
97,Michael Thompson,,IT,Thrissur,,2022/03/10,,99999,1.0,-10.0,45.0,, 
175,John Cooley,-5.0,Support,Kochi,,,invalidemail.com,,3.0,5.0,45.0,active,Good
901,Daniel Bolton,120.0,HR,,,2024/03/22,invalidemail.com,99999,4.0,,35.0,ACTIVE,Needs Improvement
902,Heather Roberts,,Support,,70108.0,2025/11/11,,,10.0,10.0,,ACTIVE, 
903,Dr. Nicholas Wolf,,Sales,,65534.0,27-02-2026,,,10.0,,40.0,,Needs Improvement
904,Mark Cannon,120.0,IT,Thrissur,88886.0,2020/06/08,invalidemail.com,99999,3.0,10.0,100.0,Pending,Good
905,Leslie Welch,58.0,Sales,,90844.0,2020/04/27,joelsmith@yahoo.com,7991715041,4.0,10.0,40.0,active,Needs Improvement
906,David West DDS,,Finance,Calicut,72920.0,2019/05/21,hkrause@hotmail.com,,,,100.0,Inactive,Needs Improvement
907,Steven Parker,120.0,Marketing,Kochi,,,,99999,2.0,-10.0,50.0,Pending,Good
908,David Hawkins,37.0,IT,,88943.0,2024/10/22,qmitchell@sanchez-robertson.com,,4.0,20.0,,Inactive,
909,Dr. Matthew Proctor DDS,-5.0,,,56155.0,2019/05/06,invalidemail.com,6421393750,,5.0,45.0,,Top Performer
910,Julie Dean,42.0,Sales,Kochi,,,invalidemail.com,1892351242,5.0,20.0,40.0,ACTIVE,
311,Jason Pratt,-5.0,Sales,Thrissur,81945.0,19-12-2019,,,1.0,,35.0,Active,Needs Improvement
912,Kevin Braun DDS,-5.0,,Kannur,,,,7060460484,4.0,-10.0,100.0,active,Good
913,Jason Anderson,120.0,IT,,21164.0,11-03-2022,,99999,10.0,15.0,45.0,,Top Performer
914,Brett Bean Jr.,-5.0,Support,,,2020/09/24,barnetthannah@reed.org,7448841239,5.0,,100.0,Pending,
915,Chris Adams,120.0,Marketing,Thrissur,,,smithanthony@hotmail.com,99999,10.0,15.0,35.0,,Good
96,Sandra Arnold,120.0,,,83168.0,2025/06/22,invalidemail.com,99999,10.0,20.0,45.0,Inactive,Needs Improvement
917,Katherine Ho,,IT,Thrissur,199504.0,,phawkins@yahoo.com,2628961138,1.0,5.0,100.0,ACTIVE,
182,Danielle Young,-5.0,Sales,,62585.0,,invalidemail.com,,5.0,5.0,45.0,Inactive,
919,Nancy Palmer,,,,38317.0,23-12-2025,shirleynorris@robles-walker.biz,3075428713,4.0,-10.0,40.0,Inactive,Good
248,Vincent Williams,,IT,Calicut,20722.0,,,99999,,,50.0,,Top Performer
921,Jennifer Shaffer,120.0,Marketing,Trivandrum,,29-07-2024,,4082107377,3.0,-10.0,40.0,ACTIVE, 
922,John Smith,,Support,Trivandrum,84512.0,,,,5.0,10.0,50.0,Pending, 
303,Lisa Ryan,,Sales,Thrissur,,2024/12/01,,,1.0,15.0,50.0,,Needs Improvement
924,James Petersen,-5.0,IT,,26573.0,30-07-2021,invalidemail.com,7441880933,,20.0,45.0,ACTIVE,Top Performer
925,Susan Gray,20.0,Support,,,2024/02/22,,1010333902,10.0,5.0,,Active, 
926,Rachael Phillips MD,31.0,Support,Kannur,72225.0,,brenda98@hotmail.com,99999,1.0,5.0,50.0,ACTIVE,
927,Kelly Cannon,31.0,Finance,Trivandrum,71421.0,05-12-2024,,99999,3.0,20.0,35.0,Inactive,Top Performer
928,Edward Moore,-5.0,,Kochi,64032.0,,invalidemail.com,6511514546,5.0,5.0,,Active,Top Performer
929,Theresa Bell,120.0,Sales,,30516.0,,,99999,10.0,5.0,40.0,Inactive, 
930,Leslie Fox,120.0,Marketing,Calicut,,2024/12/11,,5141817158,5.0,10.0,50.0,Active, 
931,Ryan Gregory,120.0,Support,Calicut,,,,5154788126,1.0,20.0,40.0,ACTIVE,Needs Improvement
402,Colleen Hill,27.0,Finance,Calicut,,2023/08/18,snyderjesse@yahoo.com,0918864009,10.0,20.0,40.0,active,Good
933,Bill Noble,53.0,Support,,80970.0,2020/01/02,,,5.0,-10.0,,ACTIVE,
70,Barbara King,120.0,Support,Kannur,,2025/06/13,invalidemail.com,99999,1.0,20.0,35.0,active,Good
935,Pedro Hayes,23.0,HR,Kochi,,2025/03/21,,,5.0,,40.0,,Top Performer
936,Jonathan Gallegos,42.0,,,,,invalidemail.com,,5.0,,40.0,ACTIVE,Top Performer
937,Christian Morgan,120.0,Sales,,,06-07-2025,invalidemail.com,4049969213,5.0,-10.0,,Active,Good
938,Patrick Snyder,,IT,,,19-05-2021,invalidemail.com,99999,1.0,10.0,40.0,ACTIVE,Needs Improvement
939,Antonio Hawkins,120.0,IT,,73422.0,01-12-2019,invalidemail.com,99999,4.0,15.0,40.0,active,Top Performer
357,Jennifer Cruz,,Sales,,19367.0,30-10-2022,mwilliams@miller.com,6995509370,10.0,20.0,35.0,Inactive, 
367,Christian Lopez,120.0,Finance,,51619.0,,invalidemail.com,2054427047,10.0,5.0,50.0,Inactive,Good
942,William Mejia,-5.0,Sales,Kochi,90712.0,09-03-2025,tmclaughlin@hotmail.com,99999,2.0,5.0,100.0,Active,Needs Improvement
74,Justin Cook,58.0,Support,Thrissur,75423.0,20-03-2024,john12@wheeler.com,,3.0,5.0,,Active,Needs Improvement
180,Brian Williamson,32.0,IT,Kannur,62741.0,15-08-2020,invalidemail.com,,1.0,10.0,40.0,,Needs Improvement
447,Leslie Richmond,,Marketing,Thrissur,62025.0,2022/06/28,,6667667322,2.0,,45.0,Active,Good
946,Charles Phillips,120.0,Sales,Calicut,26536.0,20-09-2024,,2473764023,1.0,20.0,35.0,ACTIVE,Good
947,Thomas Yates,56.0,Sales,,68793.0,2023/08/20,,,4.0,15.0,100.0,ACTIVE,
948,Stephen Chavez,-5.0,IT,Calicut,49151.0,2021/06/29,,99999,2.0,10.0,45.0,,Needs Improvement
949,Karl Perez,120.0,HR,Kochi,,2021/03/13,invalidemail.com,,5.0,10.0,50.0,Inactive,Top Performer
236,Arthur Reynolds,-5.0,IT,Trivandrum,,2022/11/02,invalidemail.com,,4.0,10.0,100.0,ACTIVE,Needs Improvement
951,Alexander Morales,-5.0,Finance,,43030.0,2021/05/02,pfrancis@bradford.biz,99999,2.0,20.0,35.0,ACTIVE,
952,Leslie Stokes,,Support,Kannur,57363.0,,invalidemail.com,7345227049,4.0,5.0,100.0,Inactive,
953,Cesar Ramirez,,HR,Kannur,53824.0,2023/12/24,invalidemail.com,9802149655,10.0,-10.0,40.0,active,Top Performer
954,Kaylee Sandoval,25.0,Sales,,22627.0,26-05-2024,invalidemail.com,2200418062,3.0,15.0,40.0,,Needs Improvement
955,Anthony Compton,-5.0,IT,Trivandrum,,,gandrade@oliver-suarez.org,99999,3.0,5.0,,Inactive,Needs Improvement
956,Melissa Taylor,-5.0,Support,Trivandrum,87770.0,,umiller@mcdowell.com,9985769154,,10.0,50.0,Active,Good
957,Brandi Walker,120.0,IT,Thrissur,,,joanne64@yahoo.com,99999,1.0,20.0,100.0,ACTIVE,Top Performer
958,Matthew Klein,-5.0,HR,Kochi,62535.0,,isnyder@gonzalez-medina.com,,3.0,15.0,100.0,Active,Top Performer
959,Trevor Simmons,,Marketing,Trivandrum,,,monicarogers@werner.com,99999,3.0,10.0,35.0,,Needs Improvement
960,Evelyn Allen,49.0,Finance,Thrissur,,19-10-2025,karen36@butler.info,,1.0,-10.0,,Active,Top Performer
961,Edward Ross,-5.0,Finance,Trivandrum,,,invalidemail.com,99999,,15.0,40.0,Pending,Top Performer
43,John Smith,120.0,,Thrissur,,21-04-2026,ibutler@taylor.biz,5497380368,10.0,5.0,40.0,Active,Needs Improvement
963,Laura Francis,24.0,Support,Kochi,66940.0,,invalidemail.com,,1.0,10.0,,,
964,Melissa Gaines,,Support,Kochi,31871.0,11-11-2024,andrewstiffany@yahoo.com,,1.0,5.0,50.0,,Needs Improvement
965,Rebekah Vega,,Support,Kannur,,,,5466511383,4.0,15.0,100.0,, 
966,Joshua Rosario,120.0,HR,Thrissur,26030.0,,ygordon@price.biz,,1.0,-10.0,35.0,Inactive,Needs Improvement
967,Daniel Williams,-5.0,Marketing,,60127.0,2018/05/26,sheamichele@brandt.com,99999,3.0,15.0,100.0,Inactive, 
968,Christopher Hansen,24.0,Sales,Kannur,,2025/10/20,,2566114146,5.0,20.0,35.0,,
969,Pamela Lee,58.0,Marketing,Trivandrum,,,invalidemail.com,99999,3.0,-10.0,50.0,Pending,
970,Jeffrey Madden,,Sales,,59087.0,2023/01/19,invalidemail.com,99999,4.0,15.0,50.0,active,
971,Michelle Gibson,120.0,IT,,,,kirbymichelle@yahoo.com,99999,3.0,5.0,50.0,,Needs Improvement
972,Christine Silva,-5.0,HR,Trivandrum,37796.0,2019/12/17,rcarlson@hotmail.com,0609603493,4.0,20.0,40.0,Pending, 
371,Candace Smith,-5.0,,Calicut,81771.0,2025/03/24,,3480475090,3.0,5.0,35.0,Pending,
974,Chad Wilson,-5.0,Sales,Trivandrum,,,onavarro@gmail.com,99999,,15.0,100.0,ACTIVE,
975,Cindy Anderson,120.0,Marketing,Kannur,,09-03-2024,mathiseric@gmail.com,99999,3.0,20.0,40.0,Inactive,Top Performer
469,Jamie Hernandez,120.0,Marketing,,58964.0,2024/12/01,,3837028813,2.0,15.0,100.0,ACTIVE,Needs Improvement
289,Mrs. Kendra Adams DVM,120.0,Marketing,Kochi,,2020/10/14,james67@hotmail.com,,3.0,5.0,,active,
978,Steven Martinez,120.0,,,52866.0,13-02-2019,invalidemail.com,2738879798,2.0,-10.0,35.0,Pending,Top Performer
979,Ronald Rowland,,,,,,elizabethbutler@yahoo.com,,5.0,5.0,45.0,,Good
128,Tammy Parker,47.0,Finance,Trivandrum,,23-08-2018,john88@norris.com,99999,1.0,5.0,100.0,,
321,Jennifer Scott,,Marketing,Kannur,,2025/08/21,dwarner@hawkins-pearson.com,99999,4.0,15.0,40.0,, 
982,Susan Wagner,27.0,,Trivandrum,77419.0,,invalidemail.com,99999,2.0,15.0,100.0,active, 
